bse_d010_i30_0001, 000017, 6, None, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 
bse_d010_i30_0001, 000020, 2, None, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 
bse_d010_i30_0001, 000031, None, 22, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 
bse_d010_i30_0001, 000054, 14, 20, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 
bse_d010_i30_0001, 000060, 14, 20, GVWY, 0, 2, 0.000000, SHVR, 0, 2, 0.000000, ZIC, 0, 2, 0.000000, ZIP, 0, 2, 0.000000, 
